"sound.files","duration","selec","start","end","class"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00557000018565645,3175,239.489077982991,239.494647983176,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00808000026933087,3177,239.914627997176,239.922707997445,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.026980000899357,3216,242.982138099426,243.009118100326,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0433300014443319,3225,243.118648103977,243.161978105421,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.018610000620356,3230,243.240588108041,243.259198108662,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0225800007526686,3236,243.95694813192,243.979528132673,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0176000005866683,3238,244.349498145005,244.367098145592,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0336900011230057,3240,244.472998149122,244.506688150245,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0257200008573193,3242,244.585598152875,244.611318153732,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0275100009170046,3244,244.707328156933,244.73483815785,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0354500011816867,3249,245.568028185623,245.603478186804,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0251600008386674,3254,245.725928190886,245.751088191725,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0167200005573136,3257,246.038078201291,246.054798201848,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0709800023660137,3260,246.183568206141,246.254548208507,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0516700017223286,3262,246.352598211775,246.404268213497,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0505800016860007,3266,246.509308216999,246.559888218685,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0254300008476775,3274,246.742328224766,246.767758225614,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0096500003216704,3300,253.035308434533,253.044958434854,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00435000014499565,3301,253.049888435019,253.054238435164,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0210200007006733,3302,253.414448447171,253.435468447871,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00248000008267013,3313,253.835308461199,253.837788461282,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0355000011833511,3325,254.103448470137,254.138948471321,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0237000007900292,3335,254.466128482227,254.489828483017,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0130100004336668,3338,254.580698486046,254.59370848648,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00592000019733518,3339,254.596818486583,254.602738486781,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0450300015010043,3341,254.747138491594,254.792168493095,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0174300005810153,3342,254.905068496858,254.922498497439,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0287200009573212,3375,256.152108538426,256.180828539384,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0211600007053789,3435,258.059818602017,258.080978602722,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0439100014637006,3467,258.867118628927,258.911028630391,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0486900016230152,3484,259.653768655149,259.702458656772,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0279900009330163,3486,259.806038660224,259.834028661157,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0392900013096664,3491,260.713618690477,260.752908691787,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0158600005286758,3498,260.859398695336,260.875258695865,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0325800010860462,3534,262.473748749148,262.506328750234,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0732100024403621,3540,262.631678754413,262.704888756853,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0255000008500019,3549,262.930058764359,262.955558765209,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0162400005413019,3557,263.097758769949,263.11399877049,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0196600006553354,3570,263.445338781535,263.46499878219,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0590400019680146,3579,264.60439882017,264.663438822138,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0314300010476813,3595,264.907858830285,264.939288831333,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.046740001558021,3598,265.062908835454,265.109648837012,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0694900023163427,3606,265.232158841095,265.301648843412,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0503200016773349,3618,265.953708865147,266.004028866825,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0468400015613497,3636,266.317438877272,266.364278878833,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0281500009382967,3650,267.342078911426,267.370228912365,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0124600004153308,3651,267.373598912477,267.386058912892,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0463400015446496,3655,268.40177894675,268.448118948294,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0462400015413778,3657,268.528298950967,268.574538952508,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0531700017723438,3659,268.644358954836,268.697528956608,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0323400010780119,3668,268.929208964331,268.961548965409,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0463800015460265,3675,269.151278971733,269.197658973279,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0342200011406817,3679,269.305998976891,269.340218978031,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0582500019416443,3689,269.462488982107,269.520738984049,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0848500028283183,3694,269.630898987721,269.715748990549,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.079080002636033,3695,269.719248990666,269.798328993302,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0239800007993267,3702,270.063049002126,270.087029002925,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00581000019366229,3709,270.278689009314,270.284499009507,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00590000019667514,3753,280.70235935677,280.708259356967,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0539500017982846,3763,281.518919383989,281.572869385787,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0178000005933541,3800,283.071659435747,283.08945943634,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0609500020316887,3805,283.181659439414,283.242609441445,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0171800005726936,3829,284.904549496844,284.921729497416,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0215600007186936,3841,286.615389553872,286.63694955459,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.00254000008465027,3842,286.644059554827,286.646599554912,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0190600006353634,3937,296.257829875287,296.276889875923,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0282700009423138,3955,296.686529889577,296.71479989052,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0163600005453759,3962,296.904079896829,296.920439897374,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0504700016823563,3966,297.022219900767,297.072689902449,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.075510002517035,3971,297.161759905418,297.237269907935,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0118400003946704,3980,297.409379913672,297.421219914067,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0447900014930269,3988,297.679519922677,297.72430992417,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0192500006416481,3996,297.921579930746,297.940829931387,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0309900010330466,4007,298.349389945006,298.380379946039,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-3.wav",0.0167400005580021,4014,298.58438995284,298.601129953398,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.070600004761266,37,1.00779006796539,1.07839007272665,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0960800064796379,54,1.43601009684456,1.53209010332419,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.011660000786351,77,2.09349014118503,2.10515014197138,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00720000048556813,81,2.13412014392511,2.14132014441068,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0186700012591055,104,2.5370601710994,2.5557301723585,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0201200013568936,137,3.30564022293246,3.32576022428935,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0429600028972237,156,3.71364025044799,3.75660025334521,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0814800054950133,158,3.82990025828857,3.91138026378358,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.190700012860813,159,3.91666026413966,4.10736027700047,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0779500052569508,217,7.43903050168839,7.51698050694535,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.004980000335852,283,14.4410509739048,14.4460309742407,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0178200012017804,295,14.7387709939831,14.7565909951848,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0131200008848111,312,16.2952210989501,16.3083410998349,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0718200048435413,317,16.4914011121805,16.563221117024,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0105700007128391,328,17.2614011641093,17.2719711648221,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0298300020117352,336,17.4078311739846,17.4376611759963,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0295500019928525,356,17.8236112020248,17.8531612040176,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.029060001959806,365,18.4391612435375,18.4682212454973,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.120100008099548,370,18.5391412502801,18.6592412583797,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0342000023064486,380,18.8662212723384,18.9004212746449,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0248600016765579,389,19.1033712883318,19.1282312900084,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00593000039991765,390,19.1332312903456,19.1391612907455,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00458000030887362,391,19.1465912912466,19.1511712915554,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0254600017170219,406,20.1158613566142,20.1413213583312,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0355500023974926,416,20.5975213890973,20.6330713914948,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0374400025249564,428,21.8467214733434,21.8841614758684,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00548000036956964,429,21.8884914761604,21.89397147653,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0115500007789322,433,22.0766914888526,22.0882414896315,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00355000023941088,436,22.1122014912474,22.1157514914868,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0319400021540339,444,22.2986115038189,22.3305515059729,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0360500024312138,447,22.4403515133778,22.4764015158091,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0290000019557581,450,22.6604615282221,22.6894615301778,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0372700025134911,456,22.7807415363338,22.8180115388472,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0111400007512792,474,24.6514316624931,24.6625716632444,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00501000033787591,476,24.6734316639768,24.6784416643147,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0113700007667958,481,25.4521017164903,25.4634717172571,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00658000044375484,482,25.4674217175235,25.4740017179673,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0489100032984915,490,25.5842617254032,25.6331717287017,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00369000024885224,495,25.6618517306359,25.6655417308847,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0678500045758064,497,25.7400817359117,25.8079317404875,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.08104000546534,503,25.8933517462483,25.9743917517136,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0497300033537904,509,26.0524617569786,26.1021917603324,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0707900047740786,515,26.1924917664223,26.2632817711964,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.029770002007691,523,26.5246717888245,26.5544417908322,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0412200027798768,530,26.661571798057,26.7027918008369,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00701000047275357,540,26.9694118188178,26.9764218192905,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00671000045252157,541,26.979601819505,26.9863118199575,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0287000019355297,550,27.7625018723038,27.7912018742393,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0300400020258991,557,27.8972418813907,27.9272818834166,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.033260002243054,565,28.0274918901747,28.0607518924178,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0208900014088229,572,28.5506019254533,28.5714919268621,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0371300025040497,581,28.7086519361122,28.7457819386162,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0305800020623153,584,29.2010819693217,29.231661971384,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0161200010871383,654,36.7958024815098,36.8119224825969,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0169100011404097,726,40.0385027001976,40.055412701338,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00492000033180773,801,44.163062978358,44.1679829786898,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.04352000293499,824,46.1719631138383,46.2154831167733,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0266500017972788,828,46.2824231212877,46.309073123085,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0622100041954425,832,46.3773431276891,46.4395531318846,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0137900009299941,846,47.1744731814476,47.1882631823776,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.071000004788246,854,47.3294331918981,47.4004331966864,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0213000014364724,1018,52.2980335269806,52.3193335284171,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0343300023152153,1024,52.4314835359805,52.4658135382957,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0523900035331835,1093,54.5427236783626,54.5951136818958,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00736000049635521,1094,54.598393682117,54.6057536826133,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0488200032924198,1097,54.6817736877401,54.7305936910325,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0655600044213713,1105,55.0175737103865,55.0831337148079,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0431100029073406,1149,59.062923983205,59.1060339861123,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0423600028567606,1160,60.0550040501109,60.0973640529677,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0428600028904782,1162,60.1092140537668,60.1520740566573,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0174300011754838,1198,67.9800945845792,67.9975245857547,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0298400020124205,1199,68.4658046173355,68.4956446193479,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0136500009205491,1204,73.8208949784829,73.8345449794035,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0386600026072301,1219,74.4769550227276,74.5156150253349,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.032290002177632,1222,74.6293750330068,74.6616650351845,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00730000049230739,1230,74.9388350538768,74.9461350543691,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0285500019254101,1253,75.5329050939409,75.5614550958663,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0100700006791214,1264,75.8275651138128,75.8376351144919,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0447600030186095,1269,75.9309051207821,75.9756651238007,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00559000037698354,1291,76.7869351785127,76.7925251788897,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.00338000022794915,1304,77.0741851978849,77.0775651981128,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0575500038811754,1307,77.1577252035188,77.2152752074,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.168090011335991,1309,77.2395152090347,77.4076052203707,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.017300001166717,1326,77.6791252386821,77.6964252398488,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0479500032337512,1397,80.713435443316,80.7613854465498,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0120800008146773,1425,81.6288355050506,81.6409155058653,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0170700011511968,1447,84.0645856693177,84.0816556704689,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0437000029471193,1466,85.0909157385334,85.1346157414805,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0592000039924585,1472,85.2789457512141,85.3381457552066,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0107700007263389,1474,85.4209357607899,85.4317057615163,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0212500014331027,1475,85.4359257618009,85.457175763234,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0226700015288657,1476,85.4603857634505,85.4830557649793,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0300500020265702,1481,85.5388257687405,85.568875770767,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0515600034772064,1633,93.1234262802461,93.1749862837233,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0426500028763286,1645,93.6592663163832,93.7019163192595,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0318600021486333,1653,93.8473763290693,93.8792363312179,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.0760400051281351,1675,95.1824664191078,95.2585064242359,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-53-54_0000003 id 110-4.wav",0.104910007075119,1681,95.4031964339939,95.508106441069,"true.positive"
